X1,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL,codingWeekStartDay
28,2020-11-29-2020-12-06,UC_gUM8rL-Lrg6O3adPW9K1g,HgBXEKStcpc,WION Fineprint: COVID-19 RT-PCR tests in Delhi to cost $11 | COVID-19 Test | Coronavirus Test,2020-12-01T15:40:31Z,17869,112,8,14,143,WION,4050000,IN,https://www.youtube.com/watch?v=HgBXEKStcpc,2020-11-29
29,2020-11-29-2020-12-06,UCHPzpxcYhxkb0fMJKeSe66g,xI08RedQRXg,Cap nhat covid-19: Vi sao khoi to nam Tiep vien Hang khong trong khi Benh nhan so 17 lai khong?,2020-12-04T10:58:36Z,12059,64,8,25,732,THẾ GIỚI NGHIÊNG,3870000,VN,https://www.youtube.com/watch?v=xI08RedQRXg,2020-11-29
0,2020-12-06-2020-12-13,UCG-iSMVtWbbwDDXgXXypARQ,ha2mLz-Xdpg,Vitamin D and COVID 19: The Evidence for Prevention and Treatment of Coronavirus (SARS CoV 2),2020-12-10T22:26:14Z,12587986,154923,6436,5349,3624,MedCram - Medical Lectures Explained CLEARLY,1280000,US,https://www.youtube.com/watch?v=ha2mLz-Xdpg,2020-12-06
1,2020-12-06-2020-12-13,UCC552Sd-3nyi_tk2BudLUzA,the81FQoAUI,What The COVID Vaccine Does To Your Body,2020-12-08T14:34:16Z,11055127,160894,54328,99020,334,AsapSCIENCE,10000000,Unknown,https://www.youtube.com/watch?v=the81FQoAUI,2020-12-06
2,2020-12-06-2020-12-13,UC6QYFutt9cluQ3uSM963_KQ,35Idb_lCU4o,COVID-19 Vaccines: MODERNA | PFIZER/BIONTECH | ASTRAZENECA,2020-12-07T13:00:10Z,6014943,43737,2852,4878,2621,Ninja Nerd,1420000,US,https://www.youtube.com/watch?v=35Idb_lCU4o,2020-12-06
3,2020-12-06-2020-12-13,UCpu7hTlzAJUD-_PjjiBZCZg,cSUBEqxAZCo,Maluma - Hawai (Parodia) Los Morancos - Y dile al Covid traca tras tras tras,2020-12-09T12:43:01Z,3015662,54538,1546,1503,193,LOS MORANCOS OFICIAL,602000,ES,https://www.youtube.com/watch?v=cSUBEqxAZCo,2020-12-06
4,2020-12-06-2020-12-13,UCsROLRYekI50Ew8GXRWYn2g,H2V4U218osU,Vitamins to Prevent COVID???,2020-12-09T16:00:04Z,2527269,44239,3053,6473,881,"Christy Risinger, MD",148000,US,https://www.youtube.com/watch?v=H2V4U218osU,2020-12-06
5,2020-12-06-2020-12-13,UCa6vGFO9ty8v5KZJXQxdhaw,5OLzeCVCuTI,Trump Turns Down COVID Vaccines &amp; Ted Cruz Can't Handle the Truth,2020-12-11T03:50:22Z,2171030,25943,1252,2043,963,Jimmy Kimmel Live,18200000,US,https://www.youtube.com/watch?v=5OLzeCVCuTI,2020-12-06
6,2020-12-06-2020-12-13,UCN7B-QD0Qgn2boVH5Q0pOWg,Mi1UGw4lCQ0,Coronavirus India Update : Corona Vaccine ko lekr ddoNkttroN kii cetaavnii (BBC Hindi),2020-12-12T10:25:03Z,2004252,N/A,N/A,346,133,BBC News Hindi,12800000,Unknown,https://www.youtube.com/watch?v=Mi1UGw4lCQ0,2020-12-06
7,2020-12-06-2020-12-13,UCH4BNI0-FOK2dMXoFtViWHw,-92HQA0GcI8,Inside the Lab That Invented the COVID-19 Vaccine,2020-12-08T15:30:40Z,1938746,64942,2468,8402,711,It's Okay To Be Smart,4430000,US,https://www.youtube.com/watch?v=-92HQA0GcI8,2020-12-06
8,2020-12-06-2020-12-13,UCknLrEdhRCp1aegoMqRaCZg,tq0vzPOomrU,How does coronavirus attack your body? | COVID-19 Special,2020-12-08T17:00:31Z,1112408,7931,388,945,700,DW News,2960000,DE,https://www.youtube.com/watch?v=tq0vzPOomrU,2020-12-06
9,2020-12-06-2020-12-13,UCgBg0aacyJnw4qUnb1FlfEQ,oKM1wxLwyAA,Will the COVID Swab Touch the Brain???,2020-12-09T16:00:14Z,1019914,24244,644,3604,412,Institute of Human Anatomy,2660000,US,https://www.youtube.com/watch?v=oKM1wxLwyAA,2020-12-06
10,2020-12-06-2020-12-13,UCupvZG-5ko_eiXAupbDfxWw,mWfBAqCJ3nM,CNN questions pastor who falsely says Covid-19 is a &#39;fake pandemic&#39;,2020-12-11T02:26:43Z,1018226,11318,2532,15149,335,CNN,13000000,Unknown,https://www.youtube.com/watch?v=mWfBAqCJ3nM,2020-12-06
11,2020-12-06-2020-12-13,UCCj956IF62FbT7Gouszaj9w,aWAly3INavM,Covid-19 vaccine: First person receives Pfizer Covid-19 vaccine in UK  @BBC News live - BBC,2020-12-08T07:26:19Z,921844,8052,4501,7651,363,BBC,12000000,GB,https://www.youtube.com/watch?v=aWAly3INavM,2020-12-06
12,2020-12-06-2020-12-13,UCDEW2psJxrMGqvjv-xTSspQ,ePC5njBK2lw,Jezisek ma covid | POKACOVA RYCHLOVKA,2020-12-11T08:46:57Z,844377,14142,1046,545,95,Pokáčovo Kanál,289000,CZ,https://www.youtube.com/watch?v=ePC5njBK2lw,2020-12-06
13,2020-12-06-2020-12-13,UCF9IOB2TExg3QIBupFtBDxg,BLWQtT7dHGE,Ivermectin and COVID 19,2020-12-12T15:12:44Z,765765,16187,537,6617,1252,Dr. John Campbell,1750000,GB,https://www.youtube.com/watch?v=BLWQtT7dHGE,2020-12-06
14,2020-12-06-2020-12-13,UClz394yrcpOnPEHqO4_Gjpg,jRxNKtt_YRs,SONGBIRD Bande Annonce VF (2020) COVID-19,2020-12-11T14:15:18Z,758720,10326,456,1091,178,AuCiné,237000,FR,https://www.youtube.com/watch?v=jRxNKtt_YRs,2020-12-06
15,2020-12-06-2020-12-13,UCH1oRy1dINbMVp3UFWrKP0w,4DOWd04iNFM,How safe is the Pfizer COVID-19 vaccine?,2020-12-09T22:26:40Z,657532,2889,2979,3611,160,Good Morning America,3720000,US,https://www.youtube.com/watch?v=4DOWd04iNFM,2020-12-06
16,2020-12-06-2020-12-13,UCupvZG-5ko_eiXAupbDfxWw,6Fr3AfW5wXg,Bernie Sanders reveals why he&#39;s against new Covid-19 relief proposal,2020-12-07T22:45:54Z,648212,6457,498,2635,466,CNN,13000000,Unknown,https://www.youtube.com/watch?v=6Fr3AfW5wXg,2020-12-06
17,2020-12-06-2020-12-13,UCRWFSbif-RFENbBrSiez1DA,eE-R8Tsk6CI,AIIMS Prof. Puneet Mishra Talks About Side-Effects Of Covid Vaccine | ABP News,2020-12-10T14:58:34Z,629428,5706,660,757,527,ABP NEWS,30800000,IN,https://www.youtube.com/watch?v=eE-R8Tsk6CI,2020-12-06
18,2020-12-06-2020-12-13,UCttlnDAeIB4kx9jOOd8t5mg,I7qJfECIUAg,COVID-19 I Training to administer vaccines,2020-12-09T14:52:40Z,628288,N/A,N/A,N/A,95,UW Health,16000,US,https://www.youtube.com/watch?v=I7qJfECIUAg,2020-12-06
19,2020-12-06-2020-12-13,UC25d-K7nBMfl2-qhxHD1CJw,f386yhZ-cZ4,I have COVID-19 (my symptoms and status),2020-12-08T23:00:25Z,595615,6966,323,2380,438,Tim Fraticelli - PTProgress,38600,US,https://www.youtube.com/watch?v=f386yhZ-cZ4,2020-12-06
20,2020-12-06-2020-12-13,UCcIgGcUE-nb1tYKya3Qtp0Q,kW8PqjgImlU,Getty Images | 2020 Year in Review: Covid-19,2020-12-11T23:28:26Z,481357,12358,260,989,438,Getty Images,NA,Unknown,https://www.youtube.com/watch?v=kW8PqjgImlU,2020-12-06
21,2020-12-06-2020-12-13,UCBi2mrWuNuyYy4gbM6fU18Q,lv9_eLy0qoI,COVID-19 vaccine reaction in UK,2020-12-10T17:33:39Z,408679,1955,1804,2684,261,ABC News,12100000,US,https://www.youtube.com/watch?v=lv9_eLy0qoI,2020-12-06
22,2020-12-06-2020-12-13,UCM6goQs3y0xQH47h49SmWKw,jcyX8DszKLQ,In GTA 5... COVID-19 Unit busts Santa the Coronavirus super spreader! (LSPDFR Police Mod) #LSPDFR,2020-12-12T20:00:06Z,410090,11805,508,230,484,GMAntonZ,202000,CA,https://www.youtube.com/watch?v=jcyX8DszKLQ,2020-12-06
23,2020-12-06-2020-12-13,UChDKyKQ59fYz3JO2fl0Z6sg,IJlU4pXlAaQ,"US Sees Deadliest Week Of COVID-19 Pandemic, Hospitals Overwhelmed | TODAY",2020-12-12T16:13:13Z,367537,2036,1718,2878,206,TODAY,3250000,Unknown,https://www.youtube.com/watch?v=IJlU4pXlAaQ,2020-12-06
24,2020-12-06-2020-12-13,UC4SUWizzKc1tptprBkWjX2Q,MJlytUGYEEA,The places that successfully contained Covid-19 and why others are not following their lead,2020-12-10T14:33:26Z,341936,4327,317,1567,427,South China Morning Post,2630000,HK,https://www.youtube.com/watch?v=MJlytUGYEEA,2020-12-06
25,2020-12-06-2020-12-13,UCqMdEOPBZbGPykVOhUqWqfA,MrmiEBmeumA,New details on Pfizer COVID-19 vaccine side effects,2020-12-08T23:15:49Z,312350,1495,591,N/A,178,Click On Detroit | Local 4 | WDIV,370000,US,https://www.youtube.com/watch?v=MrmiEBmeumA,2020-12-06
26,2020-12-06-2020-12-13,UC_i8X3p8oZNaik8X513Zn1Q,q8YgNr_S9EE,"SONGBIRD Bande Annonce VF (Film COVID, 2020) Alexandra Daddario, Michael Bay",2020-12-11T14:34:55Z,208626,3034,154,380,190,FilmsActu,4090000,FR,https://www.youtube.com/watch?v=q8YgNr_S9EE,2020-12-06
27,2020-12-06-2020-12-13,UCp2OSQWnL6T7RVmcO_QAhgA,PV3MBs6cUII,Rapid Antigen Test for the detection of COVID-19~(Nasopharyngeal swab procedure),2020-12-11T10:07:44Z,206465,501,39,N/A,204,ProGnosisBiotech,592,GR,https://www.youtube.com/watch?v=PV3MBs6cUII,2020-12-06
28,2020-12-06-2020-12-13,UCHd62-u_v4DvJ8TCFtpi4GA,xEp-Sdgl9AU,Infrared video shows the risks of airborne coronavirus spread | Visual Forensics,2020-12-11T15:05:19Z,181468,2524,223,763,372,Washington Post,1810000,US,https://www.youtube.com/watch?v=xEp-Sdgl9AU,2020-12-06
29,2020-12-06-2020-12-13,UCknLrEdhRCp1aegoMqRaCZg,aPg8r9vyaIU,Coronavirus: Merkel urges for stricter lockdown as COVID deaths peak in Germany | DW News,2020-12-09T10:03:35Z,130323,1297,173,489,2563,DW News,2960000,DE,https://www.youtube.com/watch?v=aPg8r9vyaIU,2020-12-06
0,2020-12-13-2020-12-20,UCG-iSMVtWbbwDDXgXXypARQ,eK0C5tFHze8,"COVID 19 Vaccine Deep Dive: Safety, Immunity, RNA Production, (Pfizer Vaccine / Moderna Vaccine)",2020-12-17T06:53:31Z,2681218,34983,5480,1269,2069,MedCram - Medical Lectures Explained CLEARLY,1280000,US,https://www.youtube.com/watch?v=eK0C5tFHze8,2020-12-13
1,2020-12-13-2020-12-20,UCm325cMiw9B15xl22_gr6Dw,BzSeGJF6RhM,Junk Cabin: Secretly building my wife a COVID office,2020-12-13T00:57:35Z,2210285,122269,769,5047,1234,Beau Miles,416000,AU,https://www.youtube.com/watch?v=BzSeGJF6RhM,2020-12-13
2,2020-12-13-2020-12-20,UCH1oRy1dINbMVp3UFWrKP0w,WGBYBV2MPnI,Hollywood reacts to Tom Cruise's recorded COVID-19 tirade l GMA,2020-12-17T15:10:03Z,2182530,12093,3986,9789,198,Good Morning America,3720000,US,https://www.youtube.com/watch?v=WGBYBV2MPnI,2020-12-13
3,2020-12-13-2020-12-20,UCe7zpKgGM4RNBYK0ryXttLQ,lFjIVIIcCvc,There are four types of COVID-19 vaccines: here's how they work,2020-12-18T13:27:41Z,1781642,12849,5962,3355,250,"Gavi, the Vaccine Alliance",14300,CH,https://www.youtube.com/watch?v=lFjIVIIcCvc,2020-12-13
4,2020-12-13-2020-12-20,UCCgLMMp4lv7fSD2sBz1Ai6Q,fpWmZmmHh7Y,Sex Workers In Bhubaneswar Sit On Dharna Demanding COVID Assistance From Govt,2020-12-16T10:26:30Z,1719977,16600,1400,2158,392,OTV,6820000,IN,https://www.youtube.com/watch?v=fpWmZmmHh7Y,2020-12-13
5,2020-12-13-2020-12-20,UCQhVUfUeKqco7NnXDUojWZg,v0Saj7wSlZU,"&quot;El Viento de la Muerte&quot;, documental COVID-19. Clinica Universidad de Navarra",2020-12-18T12:50:14Z,1208175,10989,1051,1622,2328,Clínica Universidad de Navarra,138000,ES,https://www.youtube.com/watch?v=v0Saj7wSlZU,2020-12-13
6,2020-12-13-2020-12-20,UCvqwrga5-pwV9Dpm8Tj7Nww,PqQ_njn0_tQ,Actualizacion COVID-19: ?Donde nos encontramos un ano despues?,2020-12-15T12:29:18Z,1176004,7764,1026,529,4541,FLS Science,23500,ES,https://www.youtube.com/watch?v=PqQ_njn0_tQ,2020-12-13
7,2020-12-13-2020-12-20,UCBi2mrWuNuyYy4gbM6fU18Q,wmVg_8wUS9s,Vice President receives COVID-19 vaccine on live TV l ABC News,2020-12-18T13:20:43Z,975935,5260,5251,8791,161,ABC News,12100000,US,https://www.youtube.com/watch?v=wmVg_8wUS9s,2020-12-13
8,2020-12-13-2020-12-20,UCYZkc-c8pRYOb-45g52Gegg,uWGTciX795o,"How vaccines work against COVID-19: Science, Simplified",2020-12-18T15:45:01Z,969732,7967,613,336,136,Scripps Research,13700,Unknown,https://www.youtube.com/watch?v=uWGTciX795o,2020-12-13
9,2020-12-13-2020-12-20,UCbVg41jzM8UroywvEr73Pdw,lE9DHNGLADw,Coronavirus vaccine and updated COVID-19 guidance | NHS,2020-12-16T16:13:45Z,959294,1986,3846,N/A,180,NHS,116000,GB,https://www.youtube.com/watch?v=lE9DHNGLADw,2020-12-13
10,2020-12-13-2020-12-20,UCnuHHh1V4fubDUY_8YN8ysA,PiG0I7VE7d4,Covid Loves the Holidays,2020-12-17T02:46:09Z,847693,671,1000,N/A,31,YourAlberta,43000,CA,https://www.youtube.com/watch?v=PiG0I7VE7d4,2020-12-13
11,2020-12-13-2020-12-20,UCIvaYmXn910QMdemBG3v1pQ,HJSzzkwFlug,Coronavirus ke baad ab jaanlevaa myuukomrkosis kaa khtraa | Mucormycosis Symptoms | Delhi | Covid-19,2020-12-16T05:14:47Z,842742,6798,911,517,589,Zee News,21300000,IN,https://www.youtube.com/watch?v=HJSzzkwFlug,2020-12-13
12,2020-12-13-2020-12-20,UCKyXO3fLp_odxfoSRMqCuvw,WtjN91SJOzQ,Glavnye oshibki v lechenii COVID-19,2020-12-14T09:01:10Z,813292,10314,939,2778,487,Европейский медицинский центр,91400,RU,https://www.youtube.com/watch?v=WtjN91SJOzQ,2020-12-13
13,2020-12-13-2020-12-20,UCHd62-u_v4DvJ8TCFtpi4GA,qVwuRvM3h7U,"Inside this California hospital, a 'constant battle' against covid-19",2020-12-18T17:09:47Z,777103,6422,1575,3839,425,Washington Post,1810000,US,https://www.youtube.com/watch?v=qVwuRvM3h7U,2020-12-13
14,2020-12-13-2020-12-20,UChDKyKQ59fYz3JO2fl0Z6sg,PmEJs9VS9jE,Dr. Vin Gupta Gets COVID-19 Vaccine On-Air: 'This Is Going To Save Lives' | TODAY,2020-12-16T15:33:00Z,770989,4949,4902,6567,386,TODAY,3250000,Unknown,https://www.youtube.com/watch?v=PmEJs9VS9jE,2020-12-13
15,2020-12-13-2020-12-20,UCretxef46N9r-v0FOlHWIVA,fuc7Db4KnIo,Odds of dying from COVID versus Flu. Update!,2020-12-13T03:56:38Z,637247,11204,675,3081,678,Medicine with Dr. Moran,192000,US,https://www.youtube.com/watch?v=fuc7Db4KnIo,2020-12-13
16,2020-12-13-2020-12-20,UCeH6qE4V7n5tVwP7NkdrtJg,E2FOcc1GAP8,Tom Cruise Erupts At Crew Over COVID-19 Breach | The View,2020-12-16T19:00:06Z,628488,6890,926,4109,455,The View,1060000,US,https://www.youtube.com/watch?v=E2FOcc1GAP8,2020-12-13
17,2020-12-13-2020-12-20,UCH1oRy1dINbMVp3UFWrKP0w,V8WcEgktlLg,Fauci on what to know about COVID-19 vaccine l GMA,2020-12-15T14:44:07Z,563423,3148,4280,5126,262,Good Morning America,3720000,US,https://www.youtube.com/watch?v=V8WcEgktlLg,2020-12-13
18,2020-12-13-2020-12-20,UCNye-wNBqNL5ZzHSJj3l8Bg,yNcfyqW7URo,Singapore&#39;s Street Food: Surviving COVID-19 | 101 East,2020-12-17T11:31:58Z,516690,2853,145,330,1561,Al Jazeera English,8360000,QA,https://www.youtube.com/watch?v=yNcfyqW7URo,2020-12-13
19,2020-12-13-2020-12-20,UCKY5PiEq8Tl9r7f3qittXng,AsEypj_JhtQ,Tom Cruise&#39;s COVID-19 Rant Causes 5 Crew Members To Quit,2020-12-17T21:49:19Z,512783,2698,367,2658,110,ET Canada,1020000,CA,https://www.youtube.com/watch?v=AsEypj_JhtQ,2020-12-13
20,2020-12-13-2020-12-20,UC25d-K7nBMfl2-qhxHD1CJw,9I6Ts61qIEg,Covid-19 Treatment Tips and Symptoms Update (Loss of Smell and Taste),2020-12-16T17:00:08Z,489202,5879,310,3578,493,Tim Fraticelli - PTProgress,38600,US,https://www.youtube.com/watch?v=9I6Ts61qIEg,2020-12-13
21,2020-12-13-2020-12-20,UCGL5paLvoHr-WRi0cc8opAA,DLkFaGYcaKQ,"L&#39;invite : Yves Van Laethem, porte-parole interfederal Covid-19 | Kody | Le Grand Cactus 96",2020-12-18T17:45:01Z,462416,4669,155,295,854,Le Grand Cactus - RTBF,239000,BE,https://www.youtube.com/watch?v=DLkFaGYcaKQ,2020-12-13
22,2020-12-13-2020-12-20,UCHd62-u_v4DvJ8TCFtpi4GA,3w56uoVyVto,What you need to know about the coronavirus relief bill | The Washington Post,2020-12-18T00:09:48Z,447652,2296,1972,2080,209,Washington Post,1810000,US,https://www.youtube.com/watch?v=3w56uoVyVto,2020-12-13
23,2020-12-13-2020-12-20,UCEPMCywJ6FPZpQ_aPEZt5JA,0_XMSRYNI1c,Is coronavirus fake | is covid 19 a scam? | Know the truth behind covid 19 conspiracies,2020-12-16T13:57:50Z,414225,4681,2836,5768,1573,Shomu's Biology,1490000,IN,https://www.youtube.com/watch?v=0_XMSRYNI1c,2020-12-13
24,2020-12-13-2020-12-20,UCR-pqY8-Z1X4U4gooqE3NAw,LKlKISrMD0Y,For Media: COVID-19 Vaccine Video at Mercy,2020-12-15T00:17:53Z,410924,2064,479,590,651,theMercyChannel,10800,Unknown,https://www.youtube.com/watch?v=LKlKISrMD0Y,2020-12-13
25,2020-12-13-2020-12-20,UCyAzJwpOZqZyBGWO7jSImzg,p7fDNWwWyBE,A kid&#39;s guide to Covid-19: How vaccines work,2020-12-18T15:42:28Z,380162,255,52,0,104,Boston Children's Hospital,101000,Unknown,https://www.youtube.com/watch?v=p7fDNWwWyBE,2020-12-13
26,2020-12-13-2020-12-20,UCeY0bbntWzzVIaj2z3QigXg,MI2ke9iEaTE,First Severe Reaction To Covid Vaccine Reported In U.S. | NBC Nightly News,2020-12-17T01:07:00Z,361943,2208,280,1568,120,NBC News,6110000,Unknown,https://www.youtube.com/watch?v=MI2ke9iEaTE,2020-12-13
27,2020-12-13-2020-12-20,UCknLrEdhRCp1aegoMqRaCZg,J27XLSI5M-Q,Long Covid: When coronavirus symptoms don&#39;t go away | DW News,2020-12-13T08:16:15Z,362338,3915,178,1006,754,DW News,2960000,DE,https://www.youtube.com/watch?v=J27XLSI5M-Q,2020-12-13
28,2020-12-13-2020-12-20,UCiamy6DLsjIeCgfz8TLXg9Q,Xzlwhz0MhTw,DOCTOR EXPLAINS mRNA COVID-19 VACCINE,2020-12-19T17:00:15Z,327228,10819,1023,4689,647,Violin MD,845000,CA,https://www.youtube.com/watch?v=Xzlwhz0MhTw,2020-12-13
29,2020-12-13-2020-12-20,UCCj956IF62FbT7Gouszaj9w,bRpgYvnzSyQ,"Covid: Christmas rules tightened, new tier 4 announced - Boris Johnson  @BBC News live - BBC",2020-12-19T16:54:38Z,261947,1430,1618,2074,2335,BBC,12000000,GB,https://www.youtube.com/watch?v=bRpgYvnzSyQ,2020-12-13
0,2020-12-20-2020-12-27,UCZYTClx2T1of7BRZ86-8fow,OkbCS9C-8_E,3 Discoveries You Missed Because of COVID,2020-12-25T22:00:04Z,3902449,108266,2719,2696,332,SciShow,6910000,US,https://www.youtube.com/watch?v=OkbCS9C-8_E,2020-12-20
2,2020-12-20-2020-12-27,UCEPMCywJ6FPZpQ_aPEZt5JA,qDKhEyk6Sdg,Covid 19 testing at home | How to test coronavirus at home?,2020-12-22T13:54:20Z,1983388,28078,4905,3044,599,Shomu's Biology,1490000,IN,https://www.youtube.com/watch?v=qDKhEyk6Sdg,2020-12-20
3,2020-12-20-2020-12-27,UC16niRr50-MSBwiO3YDb3RA,XB5HtKtGijY,"UK new coronavirus variant ""out of control"" as countries announce travel bans - BBC News",2020-12-20T22:43:08Z,1851340,15233,6723,12549,730,BBC News,11100000,GB,https://www.youtube.com/watch?v=XB5HtKtGijY,2020-12-20
5,2020-12-20-2020-12-27,UCvJJ_dzjViJCoLf5uKUTwoA,nJbd402xj0Q,Why Pfizer And Moderna Can&#39;t Be Sued For Covid Vaccine Side Effects,2020-12-22T17:00:16Z,1367036,11363,7185,13172,802,CNBC,2540000,Unknown,https://www.youtube.com/watch?v=nJbd402xj0Q,2020-12-20
6,2020-12-20-2020-12-27,UCUercAwR2To1Zx6GA6ZP2TQ,XRW9E5Gq_Ew,11 pytan o szczepionki mRNA na COVID-19,2020-12-21T15:47:52Z,880372,34117,5206,7265,1081,Kasia Gandor,258000,PL,https://www.youtube.com/watch?v=XRW9E5Gq_Ew,2020-12-20
7,2020-12-20-2020-12-27,UCW39zufHfsuGgpLviKh297Q,VGzxmxhVJ9w,Coronavirus complications | DW Documentary,2020-12-22T17:00:11Z,795151,7452,493,1980,1705,DW Documentary,3630000,DE,https://www.youtube.com/watch?v=VGzxmxhVJ9w,2020-12-20
8,2020-12-20-2020-12-27,UCK7tptUDHh-RYDsdxO1-5QQ,ap668oPKAUg,The Month Coronavirus Unraveled American Business | A WSJ Documentary,2020-12-21T17:00:03Z,728156,9775,814,1236,2659,Wall Street Journal,3200000,US,https://www.youtube.com/watch?v=ap668oPKAUg,2020-12-20
9,2020-12-20-2020-12-27,UC2zhLSPeHaH7fFBsRLf2Z0w,lGx-ecD3mss,How long does the coronavirus last inside the body?,2020-12-26T11:00:30Z,698764,3786,623,N/A,125,The Jakarta Post,71700,ID,https://www.youtube.com/watch?v=lGx-ecD3mss,2020-12-20
10,2020-12-20-2020-12-27,UCrp_UI8XtuYfpiqluWLD7Lw,VHCQ3cM02DQ,President-elect Joe Biden gets first dose of Covid-19 vaccine,2020-12-21T20:46:46Z,647443,5129,8813,7674,302,CNBC Television,1840000,US,https://www.youtube.com/watch?v=VHCQ3cM02DQ,2020-12-20
11,2020-12-20-2020-12-27,UCH1oRy1dINbMVp3UFWrKP0w,V0ENHzLE3OI,What you need to know about serious COVID-19 vaccine side effects,2020-12-22T23:07:48Z,642855,2309,5153,3222,167,Good Morning America,3720000,US,https://www.youtube.com/watch?v=V0ENHzLE3OI,2020-12-20
12,2020-12-20-2020-12-27,UC25d-K7nBMfl2-qhxHD1CJw,4isouWN7hmc,How to Get Your Smell Back After Covid with Smell Training,2020-12-23T17:00:01Z,543970,9949,201,3357,506,Tim Fraticelli - PTProgress,38600,US,https://www.youtube.com/watch?v=4isouWN7hmc,2020-12-20
13,2020-12-20-2020-12-27,UCknLrEdhRCp1aegoMqRaCZg,DFJqrRTFTdU,New coronavirus strain in UK: How worried should we be? | DW News,2020-12-20T17:30:12Z,453461,3513,310,1678,421,DW News,2960000,DE,https://www.youtube.com/watch?v=DFJqrRTFTdU,2020-12-20
14,2020-12-20-2020-12-27,UCknLrEdhRCp1aegoMqRaCZg,TOT8ElNBbo4,BioNTech CEO Ugur Sahin: &quot;Our vaccine will likely work for mutated coronavirus variants&quot; | DW News,2020-12-22T14:43:58Z,175347,2510,309,939,511,DW News,2960000,DE,https://www.youtube.com/watch?v=TOT8ElNBbo4,2020-12-20
15,2020-12-20-2020-12-27,UCQIycDaLsBpMKjOCeaKUYVg,sL48pkSwk4g,"COVID Vaccine lene se kyaa hogaa phaaydaa, jaanie Dr Thakkar kii raay | Awaaz Adda | CNBC Awaaz",2020-12-25T12:19:04Z,157471,1084,128,38,438,CNBC Awaaz,2660000,IN,https://www.youtube.com/watch?v=sL48pkSwk4g,2020-12-20
16,2020-12-20-2020-12-27,UCeY0bbntWzzVIaj2z3QigXg,8rFg-FvZZhY,2020 Timeline: The Year Of The Covid Pandemic | NBC News NOW,2020-12-23T20:22:17Z,155026,1377,111,328,938,NBC News,6110000,Unknown,https://www.youtube.com/watch?v=8rFg-FvZZhY,2020-12-20
17,2020-12-20-2020-12-27,UCPXTXMecYqnRKNdqdVOGSFg,ak5jAV6kKdI,Coronavirus Strain : 56% more dangerous than Covid-19 - TV9,2020-12-26T05:21:30Z,141417,N/A,N/A,70,216,TV9 Telugu Live,8320000,IN,https://www.youtube.com/watch?v=ak5jAV6kKdI,2020-12-20
18,2020-12-20-2020-12-27,UCXc2VYUIXG0vXu9cDXgQyMQ,QRW-o3W_qk8,COVID-21: LETHAL VIRUS Trailer (2021) Pandemic Horror,2020-12-22T18:12:23Z,99577,455,396,209,80,JoBlo Horror Trailers,291000,CA,https://www.youtube.com/watch?v=QRW-o3W_qk8,2020-12-20
19,2020-12-20-2020-12-27,UCb_JYhqnSdEejiznUm3XNqQ,mSbitxEwU2M,Self-swab COVID-19 testing for asymptomatic patients.,2020-12-22T02:50:28Z,84248,228,41,N/A,112,UCLA Health,423000,US,https://www.youtube.com/watch?v=mSbitxEwU2M,2020-12-20
20,2020-12-20-2020-12-27,UC07-dOwgza1IguKA86jqxNA,OIsz3-Mz3eQ,WHO's Science in 5 on COVID-19: Immunity after recovery from COVID-19 - 23 December 2020,2020-12-23T05:00:06Z,81861,710,157,181,251,World Health Organization (WHO),774000,Unknown,https://www.youtube.com/watch?v=OIsz3-Mz3eQ,2020-12-20
21,2020-12-20-2020-12-27,UCCyxi2fGRJ56qGfB4dPFGgA,qH5oQNeIWPc,C Serge - La Covid,2020-12-22T17:00:18Z,77392,1430,0,12,171,C Serge,392,FR,https://www.youtube.com/watch?v=qH5oQNeIWPc,2020-12-20
22,2020-12-20-2020-12-27,UC1BRRTxAdlQCy2Tq8YfHX0w,ICECfwMt10g,SketchyMedical - 3.1.10 Coronavirus (Coronaviridae) [UPDATED],2020-12-26T23:00:15Z,73305,1789,34,69,847,Sketchy,94900,US,https://www.youtube.com/watch?v=ICECfwMt10g,2020-12-20
23,2020-12-20-2020-12-27,UCknLrEdhRCp1aegoMqRaCZg,fIsrgQjnBvo,COVID-19 finally reaches Antarctica | Coronavirus Update,2020-12-23T14:06:38Z,49754,587,47,182,185,DW News,2960000,DE,https://www.youtube.com/watch?v=fIsrgQjnBvo,2020-12-20
24,2020-12-20-2020-12-27,UChDKyKQ59fYz3JO2fl0Z6sg,2ksu-07FjXw,"Tom Hanks Talks About New Film 'News Of The World,' COVID-19 And More | TODAY",2020-12-21T18:00:03Z,42568,200,397,387,335,TODAY,3250000,Unknown,https://www.youtube.com/watch?v=2ksu-07FjXw,2020-12-20
25,2020-12-20-2020-12-27,UCiafRoNvViSgKt8_smskFjg,Be2ZRWESxEM,RoVaccinare | Ce este un vaccin ARN-Mesager?,2020-12-24T13:31:54Z,40434,393,146,110,154,RO Vaccinare,2250,RO,https://www.youtube.com/watch?v=Be2ZRWESxEM,2020-12-20
